STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,COUNTERPART_AREA,Counterpart area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,VISITOR_TYPE,Visitor type,ACCOMMODATION_TYPE,Accommodation type,SOURCE,Source,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,OBS_STATUS2,Observation status 2,UNIT_MULT,Unit multiplier
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,POL,Poland,_Z,Not applicable,DEPARTURES,Departures,PS,Persons,_T,All visitors (overnight and same-day),_Z,Not applicable,_Z,Not applicable,2014,,35353285,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,POL,Poland,_Z,Not applicable,DEPARTURES,Departures,PS,Persons,_T,All visitors (overnight and same-day),_Z,Not applicable,_Z,Not applicable,2015,,44016571,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,POL,Poland,_Z,Not applicable,DEPARTURES,Departures,PS,Persons,_T,All visitors (overnight and same-day),_Z,Not applicable,_Z,Not applicable,2016,,44494222,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,POL,Poland,_Z,Not applicable,DEPARTURES,Departures,PS,Persons,_T,All visitors (overnight and same-day),_Z,Not applicable,_Z,Not applicable,2017,,46680735,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,POL,Poland,_Z,Not applicable,DEPARTURES,Departures,PS,Persons,_T,All visitors (overnight and same-day),_Z,Not applicable,_Z,Not applicable,2018,,48615002,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,POL,Poland,_Z,Not applicable,DEPARTURES,Departures,PS,Persons,_T,All visitors (overnight and same-day),_Z,Not applicable,_Z,Not applicable,2019,,50557724,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,POL,Poland,_Z,Not applicable,DEPARTURES,Departures,PS,Persons,_T,All visitors (overnight and same-day),_Z,Not applicable,_Z,Not applicable,2020,,26893473,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,POL,Poland,_Z,Not applicable,DEPARTURES,Departures,PS,Persons,_T,All visitors (overnight and same-day),_Z,Not applicable,_Z,Not applicable,2021,,24219832,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,POL,Poland,_Z,Not applicable,DEPARTURES,Departures,PS,Persons,_T,All visitors (overnight and same-day),_Z,Not applicable,_Z,Not applicable,2022,,33747863,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,POL,Poland,_Z,Not applicable,DEPARTURES,Departures,PS,Persons,_T,All visitors (overnight and same-day),_Z,Not applicable,_Z,Not applicable,2023,,38451579,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,POL,Poland,_Z,Not applicable,DEPARTURES,Departures,PS,Persons,_T,All visitors (overnight and same-day),_Z,Not applicable,_Z,Not applicable,2024,,43311953,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,SVK,Slovak Republic,_Z,Not applicable,DEPARTURES,Departures,PS,Persons,_T,All visitors (overnight and same-day),_Z,Not applicable,_Z,Not applicable,2008,,6499987,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,SVK,Slovak Republic,_Z,Not applicable,DEPARTURES,Departures,PS,Persons,_T,All visitors (overnight and same-day),_Z,Not applicable,_Z,Not applicable,2009,,5821478,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,SVK,Slovak Republic,_Z,Not applicable,DEPARTURES,Departures,PS,Persons,_T,All visitors (overnight and same-day),_Z,Not applicable,_Z,Not applicable,2010,,4949237,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,SVK,Slovak Republic,_Z,Not applicable,DEPARTURES,Departures,PS,Persons,_T,All visitors (overnight and same-day),_Z,Not applicable,_Z,Not applicable,2011,,6119232,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,SVK,Slovak Republic,_Z,Not applicable,DEPARTURES,Departures,PS,Persons,_T,All visitors (overnight and same-day),_Z,Not applicable,_Z,Not applicable,2012,,4568336,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,SVK,Slovak Republic,_Z,Not applicable,DEPARTURES,Departures,PS,Persons,_T,All visitors (overnight and same-day),_Z,Not applicable,_Z,Not applicable,2014,,4853818,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,SVK,Slovak Republic,_Z,Not applicable,DEPARTURES,Departures,PS,Persons,_T,All visitors (overnight and same-day),_Z,Not applicable,_Z,Not applicable,2015,,5194081,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,SVK,Slovak Republic,_Z,Not applicable,DEPARTURES,Departures,PS,Persons,_T,All visitors (overnight and same-day),_Z,Not applicable,_Z,Not applicable,2016,,5855128,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,SVK,Slovak Republic,_Z,Not applicable,DEPARTURES,Departures,PS,Persons,_T,All visitors (overnight and same-day),_Z,Not applicable,_Z,Not applicable,2017,,6649426,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,SVK,Slovak Republic,_Z,Not applicable,DEPARTURES,Departures,PS,Persons,_T,All visitors (overnight and same-day),_Z,Not applicable,_Z,Not applicable,2018,,8321106,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,SVK,Slovak Republic,_Z,Not applicable,DEPARTURES,Departures,PS,Persons,_T,All visitors (overnight and same-day),_Z,Not applicable,_Z,Not applicable,2019,,9669457,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,SVK,Slovak Republic,_Z,Not applicable,DEPARTURES,Departures,PS,Persons,_T,All visitors (overnight and same-day),_Z,Not applicable,_Z,Not applicable,2020,,1995756,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,SVK,Slovak Republic,_Z,Not applicable,DEPARTURES,Departures,PS,Persons,_T,All visitors (overnight and same-day),_Z,Not applicable,_Z,Not applicable,2021,,2751761,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,SVK,Slovak Republic,_Z,Not applicable,DEPARTURES,Departures,PS,Persons,_T,All visitors (overnight and same-day),_Z,Not applicable,_Z,Not applicable,2022,,6642736,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,SVK,Slovak Republic,_Z,Not applicable,DEPARTURES,Departures,PS,Persons,_T,All visitors (overnight and same-day),_Z,Not applicable,_Z,Not applicable,2023,,8873849,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,SVN,Slovenia,_Z,Not applicable,DEPARTURES,Departures,PS,Persons,_T,All visitors (overnight and same-day),_Z,Not applicable,_Z,Not applicable,2008,,5490000,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,SVN,Slovenia,_Z,Not applicable,DEPARTURES,Departures,PS,Persons,_T,All visitors (overnight and same-day),_Z,Not applicable,_Z,Not applicable,2009,,5575000,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,SVN,Slovenia,_Z,Not applicable,DEPARTURES,Departures,PS,Persons,_T,All visitors (overnight and same-day),_Z,Not applicable,_Z,Not applicable,2010,,5340000,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,SVN,Slovenia,_Z,Not applicable,DEPARTURES,Departures,PS,Persons,_T,All visitors (overnight and same-day),_Z,Not applicable,_Z,Not applicable,2011,,5073000,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,SVN,Slovenia,_Z,Not applicable,DEPARTURES,Departures,PS,Persons,_T,All visitors (overnight and same-day),_Z,Not applicable,_Z,Not applicable,2012,,4465000,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,SVN,Slovenia,_Z,Not applicable,DEPARTURES,Departures,PS,Persons,_T,All visitors (overnight and same-day),_Z,Not applicable,_Z,Not applicable,2013,,4440000,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,SVN,Slovenia,_Z,Not applicable,DEPARTURES,Departures,PS,Persons,_T,All visitors (overnight and same-day),_Z,Not applicable,_Z,Not applicable,2014,,4672000,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,SVN,Slovenia,_Z,Not applicable,DEPARTURES,Departures,PS,Persons,_T,All visitors (overnight and same-day),_Z,Not applicable,_Z,Not applicable,2015,,4909000,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,SVN,Slovenia,_Z,Not applicable,DEPARTURES,Departures,PS,Persons,_T,All visitors (overnight and same-day),_Z,Not applicable,_Z,Not applicable,2016,,5408000,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,SVN,Slovenia,_Z,Not applicable,DEPARTURES,Departures,PS,Persons,_T,All visitors (overnight and same-day),_Z,Not applicable,_Z,Not applicable,2017,,5410000,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,SVN,Slovenia,_Z,Not applicable,DEPARTURES,Departures,PS,Persons,_T,All visitors (overnight and same-day),_Z,Not applicable,_Z,Not applicable,2018,,5409000,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,SVN,Slovenia,_Z,Not applicable,DEPARTURES,Departures,PS,Persons,_T,All visitors (overnight and same-day),_Z,Not applicable,_Z,Not applicable,2019,,6049000,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,SVN,Slovenia,_Z,Not applicable,DEPARTURES,Departures,PS,Persons,_T,All visitors (overnight and same-day),_Z,Not applicable,_Z,Not applicable,2020,,1892000,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,SVN,Slovenia,_Z,Not applicable,DEPARTURES,Departures,PS,Persons,_T,All visitors (overnight and same-day),_Z,Not applicable,_Z,Not applicable,2021,,3030000,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,SVN,Slovenia,_Z,Not applicable,DEPARTURES,Departures,PS,Persons,_T,All visitors (overnight and same-day),_Z,Not applicable,_Z,Not applicable,2022,,4727000,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,SVN,Slovenia,_Z,Not applicable,DEPARTURES,Departures,PS,Persons,_T,All visitors (overnight and same-day),_Z,Not applicable,_Z,Not applicable,2023,,6520000,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,SVN,Slovenia,_Z,Not applicable,DEPARTURES,Departures,PS,Persons,_T,All visitors (overnight and same-day),_Z,Not applicable,_Z,Not applicable,2024,,6914000,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,ESP,Spain,_Z,Not applicable,DEPARTURES,Departures,PS,Persons,_T,All visitors (overnight and same-day),_Z,Not applicable,_Z,Not applicable,2008,,13042058.129,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,ESP,Spain,_Z,Not applicable,DEPARTURES,Departures,PS,Persons,_T,All visitors (overnight and same-day),_Z,Not applicable,_Z,Not applicable,2009,,13754253.263,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,ESP,Spain,_Z,Not applicable,DEPARTURES,Departures,PS,Persons,_T,All visitors (overnight and same-day),_Z,Not applicable,_Z,Not applicable,2010,,14254215.9418,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,ESP,Spain,_Z,Not applicable,DEPARTURES,Departures,PS,Persons,_T,All visitors (overnight and same-day),_Z,Not applicable,_Z,Not applicable,2011,,15943895.2516,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,ESP,Spain,_Z,Not applicable,DEPARTURES,Departures,PS,Persons,_T,All visitors (overnight and same-day),_Z,Not applicable,_Z,Not applicable,2012,,14916225.4952,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,ESP,Spain,_Z,Not applicable,DEPARTURES,Departures,PS,Persons,_T,All visitors (overnight and same-day),_Z,Not applicable,_Z,Not applicable,2013,,13433708.5456,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,ESP,Spain,_Z,Not applicable,DEPARTURES,Departures,PS,Persons,_T,All visitors (overnight and same-day),_Z,Not applicable,_Z,Not applicable,2014,,13951915.4203,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,ESP,Spain,_Z,Not applicable,DEPARTURES,Departures,PS,Persons,_T,All visitors (overnight and same-day),_Z,Not applicable,_Z,Not applicable,2016,,16144499,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,ESP,Spain,_Z,Not applicable,DEPARTURES,Departures,PS,Persons,_T,All visitors (overnight and same-day),_Z,Not applicable,_Z,Not applicable,2017,,17593631,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,ESP,Spain,_Z,Not applicable,DEPARTURES,Departures,PS,Persons,_T,All visitors (overnight and same-day),_Z,Not applicable,_Z,Not applicable,2018,,19750466,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,ESP,Spain,_Z,Not applicable,DEPARTURES,Departures,PS,Persons,_T,All visitors (overnight and same-day),_Z,Not applicable,_Z,Not applicable,2019,,20096855,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,ESP,Spain,_Z,Not applicable,DEPARTURES,Departures,PS,Persons,_T,All visitors (overnight and same-day),_Z,Not applicable,_Z,Not applicable,2020,,5610298,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,ESP,Spain,_Z,Not applicable,DEPARTURES,Departures,PS,Persons,_T,All visitors (overnight and same-day),_Z,Not applicable,_Z,Not applicable,2021,,7556917,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,ESP,Spain,_Z,Not applicable,DEPARTURES,Departures,PS,Persons,_T,All visitors (overnight and same-day),_Z,Not applicable,_Z,Not applicable,2022,,16086624,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,ESP,Spain,_Z,Not applicable,DEPARTURES,Departures,PS,Persons,_T,All visitors (overnight and same-day),_Z,Not applicable,_Z,Not applicable,2023,,18979082,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,ESP,Spain,_Z,Not applicable,DEPARTURES,Departures,PS,Persons,_T,All visitors (overnight and same-day),_Z,Not applicable,_Z,Not applicable,2024,,20916768,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,SWE,Sweden,_Z,Not applicable,DEPARTURES,Departures,PS,Persons,_T,All visitors (overnight and same-day),_Z,Not applicable,_Z,Not applicable,2017,,22121000,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,SWE,Sweden,_Z,Not applicable,DEPARTURES,Departures,PS,Persons,_T,All visitors (overnight and same-day),_Z,Not applicable,_Z,Not applicable,2018,,19939000,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,SWE,Sweden,_Z,Not applicable,DEPARTURES,Departures,PS,Persons,_T,All visitors (overnight and same-day),_Z,Not applicable,_Z,Not applicable,2019,,19061000,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,SWE,Sweden,_Z,Not applicable,DEPARTURES,Departures,PS,Persons,_T,All visitors (overnight and same-day),_Z,Not applicable,_Z,Not applicable,2021,,7615000,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,SWE,Sweden,_Z,Not applicable,DEPARTURES,Departures,PS,Persons,_T,All visitors (overnight and same-day),_Z,Not applicable,_Z,Not applicable,2022,,19988000,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,SWE,Sweden,_Z,Not applicable,DEPARTURES,Departures,PS,Persons,_T,All visitors (overnight and same-day),_Z,Not applicable,_Z,Not applicable,2024,,27392000,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,CHE,Switzerland,_Z,Not applicable,DEPARTURES,Departures,PS,Persons,_T,All visitors (overnight and same-day),_Z,Not applicable,_Z,Not applicable,2017,,24594154.91,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,CHE,Switzerland,_Z,Not applicable,DEPARTURES,Departures,PS,Persons,_T,All visitors (overnight and same-day),_Z,Not applicable,_Z,Not applicable,2018,,26397333.44,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,CHE,Switzerland,_Z,Not applicable,DEPARTURES,Departures,PS,Persons,_T,All visitors (overnight and same-day),_Z,Not applicable,_Z,Not applicable,2019,,21359794.83,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,CHE,Switzerland,_Z,Not applicable,DEPARTURES,Departures,PS,Persons,_T,All visitors (overnight and same-day),_Z,Not applicable,_Z,Not applicable,2021,,11127284.622323,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,CHE,Switzerland,_Z,Not applicable,DEPARTURES,Departures,PS,Persons,_T,All visitors (overnight and same-day),_Z,Not applicable,_Z,Not applicable,2022,,17942953.71,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,TUR,Türkiye,_Z,Not applicable,DEPARTURES,Departures,PS,Persons,_T,All visitors (overnight and same-day),_Z,Not applicable,_Z,Not applicable,2008,,4893000,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,TUR,Türkiye,_Z,Not applicable,DEPARTURES,Departures,PS,Persons,_T,All visitors (overnight and same-day),_Z,Not applicable,_Z,Not applicable,2009,,5561000,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,TUR,Türkiye,_Z,Not applicable,DEPARTURES,Departures,PS,Persons,_T,All visitors (overnight and same-day),_Z,Not applicable,_Z,Not applicable,2010,,6557000,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,TUR,Türkiye,_Z,Not applicable,DEPARTURES,Departures,PS,Persons,_T,All visitors (overnight and same-day),_Z,Not applicable,_Z,Not applicable,2011,,6282000,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,TUR,Türkiye,_Z,Not applicable,DEPARTURES,Departures,PS,Persons,_T,All visitors (overnight and same-day),_Z,Not applicable,_Z,Not applicable,2012,,5803000,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,TUR,Türkiye,_Z,Not applicable,DEPARTURES,Departures,PS,Persons,_T,All visitors (overnight and same-day),_Z,Not applicable,_Z,Not applicable,2013,,7526000,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,TUR,Türkiye,_Z,Not applicable,DEPARTURES,Departures,PS,Persons,_T,All visitors (overnight and same-day),_Z,Not applicable,_Z,Not applicable,2014,,7982000,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,TUR,Türkiye,_Z,Not applicable,DEPARTURES,Departures,PS,Persons,_T,All visitors (overnight and same-day),_Z,Not applicable,_Z,Not applicable,2015,,8751000,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,TUR,Türkiye,_Z,Not applicable,DEPARTURES,Departures,PS,Persons,_T,All visitors (overnight and same-day),_Z,Not applicable,_Z,Not applicable,2016,,7892000,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,TUR,Türkiye,_Z,Not applicable,DEPARTURES,Departures,PS,Persons,_T,All visitors (overnight and same-day),_Z,Not applicable,_Z,Not applicable,2017,,8887000,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_INTER@DF_OUTBOUND(1.0),Outbound tourism,I,TUR,Türkiye,_Z,Not applicable,DEPARTURES,Departures,PS,Persons,_T,All visitors (overnight and same-day),_Z,Not applicable,_Z,Not applicable,2018,,8389000,,A,Normal value,A,Normal value,0,Units
